ts,o,h,l,c,v
1709748000000,3847.06,3862.5,3828.39,3862.12,26092.6305
1709751600000,3862.11,3880.0,3836.34,3852.59,19136.6005
1709755200000,3852.59,3892.58,3844.61,3858.05,23243.6888
1709758800000,3858.05,3861.97,3832.83,3845.55,17121.9059
1709762400000,3845.54,3845.88,3805.03,3813.42,14629.6013
1709766000000,3813.43,3832.53,3792.7,3818.59,25843.4247
1709769600000,3818.58,3852.69,3795.6,3838.0,32851.0354
1709773200000,3838.0,3838.01,3774.82,3830.99,29160.0499
1709776800000,3830.99,3831.4,3777.25,3784.76,20616.4923
1709780400000,3784.76,3805.4,3764.21,3775.18,18994.2721
1709784000000,3775.18,3799.98,3761.2,3780.07,15031.0223
1709787600000,3780.08,3803.36,3742.51,3753.97,21124.8072
1709791200000,3753.98,3780.95,3735.0,3771.67,18223.6426
1709794800000,3771.67,3800.99,3756.0,3789.22,17473.0038
1709798400000,3789.23,3814.85,3784.25,3791.54,18098.7367
1709802000000,3791.53,3800.84,3774.08,3784.21,17427.028
1709805600000,3784.21,3801.7,3773.09,3794.21,14180.0398
1709809200000,3794.21,3814.92,3770.36,3787.58,23642.4952
1709812800000,3787.58,3804.5,3773.4,3781.6,15571.213
1709816400000,3781.6,3810.77,3765.12,3806.07,17184.6835
1709820000000,3806.06,3853.8,3780.52,3806.85,46102.8592
1709823600000,3806.85,3855.23,3796.51,3837.16,33913.9343
1709827200000,3837.17,3848.14,3812.44,3830.63,20991.4323
1709830800000,3830.62,3872.6,3825.63,3858.6,24554.2701
1709834400000,3858.61,3881.61,3843.89,3879.08,17341.2194
1709838000000,3879.08,3883.77,3852.43,3870.19,15442.6307
1709841600000,3870.19,3933.16,3863.0,3928.87,38426.9218
1709845200000,3928.87,3933.81,3854.01,3869.15,30096.7416
1709848800000,3869.15,3888.53,3840.0,3857.01,18618.9046
1709852400000,3857.01,3870.29,3851.86,3868.76,15713.2392
1709856000000,3868.76,3908.28,3863.56,3905.06,20765.0654
1709859600000,3905.06,3940.6,3902.46,3904.83,29575.5401
1709863200000,3904.83,3916.56,3891.26,3903.0,14768.0972
1709866800000,3903.0,3912.38,3891.45,3900.85,12617.213
1709870400000,3900.85,3910.22,3885.8,3899.14,10913.2195
1709874000000,3899.14,3904.25,3880.0,3888.06,10927.7602
1709877600000,3888.07,3932.0,3883.59,3930.57,14561.1809
1709881200000,3930.57,3946.57,3906.39,3908.16,28342.7885
1709884800000,3908.16,3952.91,3908.15,3940.03,24858.2897
1709888400000,3940.03,3950.73,3927.4,3930.43,22987.8716
1709892000000,3930.43,3954.98,3922.57,3946.56,16830.2237
1709895600000,3946.55,3952.0,3933.63,3950.46,14767.5788
1709899200000,3950.46,3953.0,3933.43,3944.99,15004.1699
1709902800000,3944.99,3981.75,3941.18,3971.07,32131.2096
1709906400000,3971.08,3986.2,3945.4,3973.42,32646.1153
1709910000000,3973.42,3993.75,3886.0,3900.75,92459.6486
1709913600000,3900.76,3911.6,3820.0,3905.1,92993.2279
1709917200000,3905.09,3978.49,3898.23,3942.38,37977.8801
1709920800000,3942.38,3950.74,3916.79,3928.21,18317.4515
1709924400000,3928.2,3930.8,3885.12,3928.82,24716.5602
1709928000000,3928.82,3950.25,3921.8,3939.44,22349.481
1709931600000,3939.44,3950.85,3890.0,3903.34,23770.9212
1709935200000,3903.35,3912.37,3871.28,3876.88,20668.4167
1709938800000,3876.87,3901.02,3873.66,3883.36,11449.3483
1709942400000,3883.37,3905.83,3877.5,3904.14,12146.868
1709946000000,3904.13,3909.0,3889.4,3901.99,9516.3063
1709949600000,3902.0,3925.66,3899.32,3918.15,12324.0696
1709953200000,3918.14,3929.0,3911.33,3923.21,8994.2571
1709956800000,3923.22,3931.39,3918.28,3925.55,7488.4791
1709960400000,3925.55,3927.79,3912.05,3918.41,8287.7968
1709964000000,3918.4,3940.0,3917.51,3937.97,11177.9816
1709967600000,3937.98,3942.0,3925.4,3925.47,9377.5759
1709971200000,3925.46,3936.0,3922.68,3922.89,9050.4914
1709974800000,3922.88,3930.6,3906.86,3919.79,11822.4003
1709978400000,3919.79,3920.0,3887.99,3906.86,17710.8335
1709982000000,3906.85,3917.81,3904.44,3912.49,9265.9986
1709985600000,3912.5,3919.73,3901.62,3917.91,10457.9496
1709989200000,3917.9,3927.05,3910.37,3916.42,11783.0705
1709992800000,3916.42,3924.64,3907.31,3909.06,10481.5451
1709996400000,3909.07,3921.57,3905.82,3916.66,7485.9974
1710000000000,3916.66,3920.22,3874.08,3884.44,23365.7022
1710003600000,3884.45,3894.11,3870.01,3883.07,15212.6997
1710007200000,3883.07,3893.4,3878.41,3889.37,10265.3587
1710010800000,3889.36,3891.76,3878.02,3881.18,8609.6765
1710014400000,3881.18,3900.75,3881.17,3900.68,6824.2445
1710018000000,3900.67,3907.64,3892.1,3904.2,6027.4699
1710021600000,3904.19,3912.0,3896.32,3901.08,6912.3952
1710025200000,3901.07,3912.68,3898.0,3905.21,10249.9711
1710028800000,3905.2,3917.19,3899.51,3908.65,12456.7956
1710032400000,3908.66,3940.1,3907.68,3929.47,21797.8115
1710036000000,3929.48,3938.64,3921.0,3921.68,8196.5631
1710039600000,3921.68,3937.87,3910.96,3935.0,9466.8586
1710043200000,3935.01,3950.0,3931.89,3940.65,16796.538
1710046800000,3940.65,3948.65,3934.0,3938.84,7668.5941
1710050400000,3938.83,3947.81,3929.79,3942.99,6300.1737
1710054000000,3943.0,3949.46,3937.99,3944.82,7939.4404
1710057600000,3944.81,3964.67,3940.0,3959.16,10587.139
1710061200000,3959.15,3959.2,3920.02,3945.57,24532.6453
1710064800000,3945.56,3955.88,3932.02,3938.27,14283.2479
1710068400000,3938.26,3943.68,3926.47,3932.72,11054.1241
1710072000000,3932.72,3947.18,3911.98,3927.46,16530.3808
1710075600000,3927.46,3931.4,3886.32,3898.59,19695.5584
1710079200000,3898.59,3911.57,3860.65,3896.83,30676.6761
1710082800000,3896.84,3903.23,3874.35,3883.69,18573.0726
1710086400000,3883.7,3927.05,3882.06,3904.55,21063.8407
1710090000000,3904.55,3916.24,3900.0,3912.04,9443.7904
1710093600000,3912.03,3918.0,3893.12,3893.31,10110.7013
1710097200000,3893.31,3902.13,3888.85,3898.0,7832.2913
1710100800000,3898.01,3903.89,3892.21,3900.37,5745.0508
1710104400000,3900.36,3903.4,3875.0,3880.55,7156.3193
1710108000000,3880.54,3882.17,3791.26,3823.7,39770.8415
1710111600000,3823.71,3884.05,3819.48,3878.47,18986.2255
1710115200000,3878.47,3888.38,3722.95,3827.6,38301.0552
1710118800000,3827.59,3840.5,3778.21,3818.44,31625.1389
1710122400000,3818.43,3843.6,3814.41,3835.21,19608.4072
1710126000000,3835.21,3867.6,3833.8,3866.93,15126.2445
1710129600000,3866.92,3878.17,3852.18,3856.67,11920.7105
1710133200000,3856.67,3879.17,3842.38,3847.98,13776.1574
1710136800000,3847.98,3884.91,3834.22,3884.91,14197.2532
1710140400000,3884.91,4011.79,3881.01,4001.4,118847.2233
1710144000000,4001.4,4019.64,3986.86,4015.79,43809.6989
1710147600000,4015.79,4047.81,3990.0,4037.01,36217.5341
1710151200000,4037.01,4038.48,4022.13,4026.36,41510.3048
1710154800000,4026.36,4054.6,4020.02,4034.25,45250.348
1710158400000,4034.25,4065.8,4028.0,4054.99,33872.1535
1710162000000,4054.89,4062.37,4017.0,4022.66,39312.0289
1710165600000,4022.66,4049.0,4022.55,4034.26,19508.6236
1710169200000,4034.26,4053.12,4017.57,4018.0,36101.6743
1710172800000,4018.01,4046.0,3998.92,4040.2,39058.5159
1710176400000,4040.2,4050.52,4030.05,4038.66,20106.9982
1710180000000,4038.66,4086.23,4034.08,4058.43,28047.5239
1710183600000,4058.44,4062.59,4029.77,4031.71,20700.526
1710187200000,4031.7,4038.0,4027.92,4031.71,8798.0509
1710190800000,4031.71,4058.6,4029.61,4054.65,12600.6052
1710194400000,4054.66,4069.4,4045.01,4067.79,15864.721
1710198000000,4067.79,4082.0,4062.6,4064.8,17393.0165
1710201600000,4064.8,4093.92,4054.25,4057.72,35478.2778
1710205200000,4057.72,4069.44,4049.12,4061.84,13800.708
1710208800000,4061.85,4061.85,4048.6,4052.21,8204.0936
1710212400000,4052.21,4059.63,4021.19,4028.69,24872.2049
1710216000000,4028.69,4052.4,4022.74,4036.7,15955.8827
1710219600000,4036.7,4043.18,4033.11,4040.01,9000.8901
1710223200000,4040.01,4040.01,4000.02,4030.38,23229.2112
1710226800000,4030.38,4032.61,4015.64,4027.13,13833.7113
1710230400000,4027.13,4034.0,3965.0,3985.4,32957.0013
1710234000000,3985.39,4012.03,3984.0,4009.09,14341.8509
1710237600000,4009.09,4011.3,3992.7,4007.52,10912.2356
1710241200000,4007.53,4065.0,4005.43,4020.83,25631.3058
1710244800000,4020.84,4049.81,3977.16,4022.14,40688.3432
1710248400000,4022.14,4037.52,3999.0,4024.59,23341.347
1710252000000,4024.6,4053.8,3978.94,3979.81,52364.3476
1710255600000,3979.81,4005.85,3950.0,3988.46,30582.1813
1710259200000,3988.46,3991.62,3900.0,3921.81,48241.1825
1710262800000,3921.81,3950.64,3828.98,3950.56,76502.592
1710266400000,3950.56,3973.46,3932.22,3970.36,34755.2791
1710270000000,3970.37,3991.0,3956.46,3980.23,39521.7182
1710273600000,3980.23,3980.56,3927.18,3949.11,16231.176
1710277200000,3949.12,3952.94,3930.0,3940.86,9671.3737
1710280800000,3940.87,3957.8,3933.81,3949.79,15801.7671
1710284400000,3949.79,3980.54,3939.95,3979.96,16868.7132
1710288000000,3979.97,3999.77,3973.53,3977.43,14178.5563
1710291600000,3977.43,4029.69,3975.4,4021.4,23571.6463
1710295200000,4021.4,4037.0,4012.84,4032.61,14597.2493
1710298800000,4032.61,4045.86,4025.1,4043.78,12627.5129
1710302400000,4043.78,4045.0,4029.1,4043.0,13260.3685
1710306000000,4043.0,4043.15,4029.6,4037.04,9106.913
1710309600000,4037.04,4054.73,4033.7,4048.27,18363.8289
1710313200000,4048.26,4078.38,4033.6,4038.36,29387.0543
1710316800000,4038.36,4083.0,4038.09,4063.75,28861.6652
1710320400000,4063.76,4066.67,4044.0,4049.77,15659.9824
1710324000000,4049.78,4057.34,4042.98,4055.89,15381.4723
1710327600000,4055.88,4060.21,4045.4,4048.9,11597.8707
