ts,o,h,l,c,v
1709251200000,125.68,133.0,125.61,132.93,533824.23
1709254800000,132.93,137.2,131.47,135.71,805311.11
1709258400000,135.7,136.64,132.42,133.85,433936.79
1709262000000,133.85,136.3,133.56,133.94,371957.45
1709265600000,133.95,137.53,133.84,137.49,428959.87
1709269200000,137.48,137.8,133.53,134.05,370617.83
1709272800000,134.04,135.21,132.61,133.47,310756.65
1709276400000,133.48,134.25,131.59,131.92,258288.84
1709280000000,131.91,133.2,130.75,132.17,280196.07
1709283600000,132.16,134.24,132.12,133.98,268047.46
1709287200000,133.98,135.0,133.23,134.12,223366.35
1709290800000,134.12,135.47,133.41,135.37,274387.16
1709294400000,135.37,135.37,133.64,134.28,282829.51
1709298000000,134.28,134.98,133.36,134.93,256402.38
1709301600000,134.93,134.98,131.3,132.93,410318.15
1709305200000,132.94,133.68,130.23,131.18,504788.67
1709308800000,131.18,131.58,129.36,129.41,342276.41
1709312400000,129.41,132.82,129.35,131.96,376933.38
1709316000000,131.96,133.7,130.64,132.85,379523.3
1709319600000,132.85,133.3,129.92,130.93,266384.92
1709323200000,130.92,131.78,129.74,131.6,320706.81
1709326800000,131.61,131.61,129.75,130.83,272255.84
1709330400000,130.83,131.62,129.88,130.66,196003.17
1709334000000,130.67,131.68,129.32,129.43,208558.74
1709337600000,129.43,131.69,129.16,130.35,392219.96
1709341200000,130.35,130.39,127.2,129.07,450174.7
1709344800000,129.07,130.04,128.48,129.8,207214.23
1709348400000,129.81,130.2,129.14,130.06,161288.79
1709352000000,130.06,130.71,129.18,129.23,198734.33
1709355600000,129.23,129.49,127.8,128.3,186626.78
1709359200000,128.3,129.5,127.9,129.14,152379.82
1709362800000,129.15,129.24,127.96,129.16,140869.4
1709366400000,129.16,130.53,127.63,129.79,266263.0
1709370000000,129.79,130.47,127.28,128.5,299225.7
1709373600000,128.5,129.43,127.95,128.24,146212.68
1709377200000,128.24,129.27,128.18,128.69,138686.26
1709380800000,128.69,130.2,128.45,129.68,196455.46
1709384400000,129.68,130.44,128.79,129.29,191623.73
1709388000000,129.29,129.37,127.35,128.44,313854.37
1709391600000,128.45,128.91,127.5,127.91,127264.47
1709395200000,127.92,128.69,127.46,128.27,139993.77
1709398800000,128.27,128.75,127.75,127.91,132151.62
1709402400000,127.91,129.72,127.84,129.66,128685.32
1709406000000,129.66,130.79,129.49,130.63,169731.04
1709409600000,130.63,131.46,128.41,129.19,219060.12
1709413200000,129.19,129.73,128.43,128.8,81655.8
1709416800000,128.79,129.37,128.19,128.3,96228.53
1709420400000,128.3,130.13,128.25,130.02,156652.06
1709424000000,130.03,130.34,128.71,128.8,283591.65
1709427600000,128.8,130.73,128.42,130.08,251213.45
1709431200000,130.08,130.27,128.23,129.22,177524.82
1709434800000,129.23,130.28,129.01,130.15,120636.36
1709438400000,130.14,130.56,129.64,130.23,101332.22
1709442000000,130.24,130.33,129.34,129.61,77850.9
1709445600000,129.62,130.3,128.48,129.2,185237.56
1709449200000,129.21,129.49,124.17,126.76,650846.96
1709452800000,126.77,127.47,125.0,126.77,466146.68
1709456400000,126.77,131.35,126.51,129.93,558609.94
1709460000000,129.93,130.46,128.95,129.06,203629.71
1709463600000,129.05,129.72,128.65,128.71,137945.19
1709467200000,128.7,129.19,127.5,128.27,344349.07
1709470800000,128.27,129.0,127.99,128.7,150411.6
1709474400000,128.7,129.6,128.17,128.64,193750.03
1709478000000,128.65,129.59,128.65,129.36,109952.84
1709481600000,129.35,130.33,128.77,130.32,224039.89
1709485200000,130.32,130.99,129.7,130.42,199506.66
1709488800000,130.42,131.14,130.0,130.52,123348.65
1709492400000,130.52,130.98,129.9,130.17,93079.7
1709496000000,130.17,130.5,129.63,129.75,117044.01
1709499600000,129.74,130.31,129.48,130.23,75187.26
1709503200000,130.22,132.11,129.72,130.95,194252.01
1709506800000,130.95,131.31,129.6,130.16,188883.7
1709510400000,130.16,133.0,129.0,130.79,526696.49
1709514000000,130.79,131.27,129.49,130.18,245296.13
1709517600000,130.18,130.5,129.0,130.15,213862.6
1709521200000,130.15,130.19,128.42,128.98,205221.41
1709524800000,128.97,129.89,128.5,129.66,125648.34
1709528400000,129.65,129.81,128.73,128.88,156111.68
1709532000000,128.87,129.33,128.6,129.22,139838.61
1709535600000,129.21,129.64,128.67,129.6,148909.4
1709539200000,129.61,132.5,129.47,132.0,552395.71
1709542800000,132.0,134.95,130.8,134.3,492890.56
1709546400000,134.3,134.46,130.41,131.58,534332.32
1709550000000,131.58,132.9,130.65,132.58,304618.29
1709553600000,132.59,133.71,131.77,132.7,235646.07
1709557200000,132.7,133.35,130.11,130.72,323323.22
1709560800000,130.73,132.32,129.35,131.86,434076.59
1709564400000,131.85,133.07,131.51,131.77,370954.34
1709568000000,131.76,132.03,129.4,129.6,477486.38
1709571600000,129.59,130.76,127.35,127.44,682872.58
1709575200000,127.44,130.14,127.39,130.13,399820.41
1709578800000,130.13,130.7,128.91,129.53,282089.77
1709582400000,129.53,129.85,128.87,129.54,228872.85
1709586000000,129.54,130.46,128.15,130.46,198443.7
1709589600000,130.46,131.14,129.72,130.79,188764.66
1709593200000,130.79,133.34,130.5,133.27,585512.68
1709596800000,133.26,133.34,131.61,131.84,368041.82
1709600400000,131.83,132.73,130.99,132.19,306351.82
1709604000000,132.19,132.4,129.22,129.93,396843.91
1709607600000,129.93,130.35,129.18,130.13,274993.21
1709611200000,130.12,132.3,129.21,129.77,556564.84
1709614800000,129.77,133.03,127.68,132.67,753019.47
1709618400000,132.68,132.76,131.0,131.79,275960.59
1709622000000,131.8,132.06,129.47,129.48,254031.4
1709625600000,129.48,130.52,128.93,130.13,245292.02
1709629200000,130.12,130.66,129.29,130.07,145750.1
1709632800000,130.07,132.16,130.06,131.45,276919.27
1709636400000,131.45,132.08,130.63,130.68,217005.3
1709640000000,130.68,132.17,130.68,132.16,231115.55
1709643600000,132.17,133.04,131.41,132.66,348824.02
1709647200000,132.65,138.8,131.63,137.06,1089391.14
1709650800000,137.06,142.72,134.5,139.18,2138345.98
1709654400000,139.19,140.59,130.59,133.1,1966248.55
1709658000000,133.11,135.63,127.89,135.02,1122484.02
1709661600000,135.02,135.08,130.4,131.1,454160.01
1709665200000,131.1,132.87,105.0,119.24,1701554.48
1709668800000,119.24,123.55,115.95,118.28,1790562.24
1709672400000,118.27,123.13,118.17,121.1,964924.01
1709676000000,121.09,121.98,118.21,121.9,438526.96
1709679600000,121.93,127.34,121.41,125.31,718331.81
1709683200000,125.31,126.87,123.39,123.65,487787.75
1709686800000,123.65,124.79,121.75,122.15,374590.21
1709690400000,122.15,122.84,120.0,120.1,349990.99
1709694000000,120.11,122.66,120.08,122.38,233427.75
1709697600000,122.37,126.21,122.34,125.91,296324.9
1709701200000,125.91,129.75,125.0,129.59,611378.68
1709704800000,129.6,133.02,129.14,132.02,775698.68
1709708400000,132.02,133.31,130.93,133.2,402948.75
1709712000000,133.2,134.95,131.9,132.26,577387.64
1709715600000,132.27,132.84,129.04,129.33,437093.8
1709719200000,129.33,131.19,129.33,130.72,258139.62
1709722800000,130.73,132.71,130.48,131.93,408820.14
1709726400000,131.93,132.2,127.12,128.16,596231.23
1709730000000,128.16,128.87,126.13,127.95,709179.64
1709733600000,127.95,129.48,126.22,127.18,549134.38
1709737200000,127.17,128.88,125.33,128.22,544155.72
1709740800000,128.23,129.6,128.03,129.28,351711.19
1709744400000,129.29,130.29,128.35,129.95,338902.42
1709748000000,129.95,130.36,128.44,130.19,204638.43
1709751600000,130.19,132.0,129.38,130.81,313178.93
1709755200000,130.82,131.6,130.02,131.31,172788.75
1709758800000,131.31,132.4,130.48,132.19,227813.25
1709762400000,132.2,132.2,130.19,130.68,152022.6
1709766000000,130.67,132.16,130.27,130.79,208272.03
1709769600000,130.8,134.92,130.52,134.63,513218.88
1709773200000,134.63,137.4,132.38,137.37,748928.86
1709776800000,137.37,141.17,136.08,141.06,914779.86
1709780400000,141.05,141.77,137.86,138.19,579519.96
1709784000000,138.2,140.05,137.57,137.94,399152.71
1709787600000,137.95,139.7,136.03,137.35,340998.08
1709791200000,137.35,139.04,136.11,139.02,286284.77
1709794800000,139.02,139.73,137.33,138.24,278939.53
1709798400000,138.25,141.19,138.06,140.88,359719.67
1709802000000,140.88,141.72,139.51,139.76,289399.15
1709805600000,139.77,140.8,138.8,138.83,207960.55
1709809200000,138.82,144.45,138.26,140.28,985593.29
1709812800000,140.28,143.48,139.04,142.74,448557.11
1709816400000,142.73,145.0,141.5,144.68,571284.57
1709820000000,144.68,149.0,143.76,148.11,1139370.8
1709823600000,148.11,149.0,145.2,145.91,623797.93
1709827200000,145.92,147.56,145.72,147.34,385796.11
1709830800000,147.34,147.42,146.3,146.67,236870.92
1709834400000,146.66,148.98,145.21,148.88,338340.67
1709838000000,148.88,149.3,147.19,148.75,332657.11
1709841600000,148.75,148.94,146.54,146.58,262984.49
1709845200000,146.59,146.93,144.38,145.32,319165.6
1709848800000,145.32,146.07,144.39,144.74,176029.12
1709852400000,144.75,145.47,143.39,143.82,213625.56
1709856000000,143.82,146.13,143.8,145.56,250161.67
1709859600000,145.56,146.48,143.03,144.66,251823.38
1709863200000,144.66,145.71,144.45,144.97,125238.61
1709866800000,144.97,145.18,143.9,144.29,154622.01
1709870400000,144.3,144.85,143.09,144.23,189183.52
1709874000000,144.23,144.5,142.0,142.79,219891.08
1709877600000,142.79,145.3,142.16,145.0,243573.28
1709881200000,145.0,145.55,144.37,144.48,233055.47
1709884800000,144.48,146.32,144.31,145.79,155232.96
1709888400000,145.78,147.0,145.0,145.29,246262.43
1709892000000,145.28,147.14,145.18,146.18,211090.79
1709895600000,146.17,149.18,145.62,148.98,289906.08
1709899200000,148.98,149.98,148.25,148.98,318814.73
1709902800000,148.99,149.95,147.8,149.0,315622.87
1709906400000,149.01,152.64,148.2,151.68,463505.31
1709910000000,151.68,152.33,143.0,145.35,1437662.08
1709913600000,145.38,148.62,142.03,148.37,1115339.04
1709917200000,148.34,150.72,146.5,149.57,428280.73
1709920800000,149.57,149.87,147.46,148.08,204274.12
1709924400000,148.08,148.25,145.8,147.8,211721.2
1709928000000,147.8,149.09,146.07,146.49,278486.92
1709931600000,146.49,147.0,143.4,144.18,300633.15
1709935200000,144.18,145.09,143.64,144.1,252538.23
1709938800000,144.09,145.84,143.76,144.79,199825.99
1709942400000,144.79,147.0,144.58,146.19,270640.76
1709946000000,146.18,146.25,144.52,145.11,194201.83
1709949600000,145.1,146.62,143.8,146.39,183351.99
1709953200000,146.38,146.44,145.48,145.76,114818.42
1709956800000,145.75,147.08,145.34,146.99,149570.69
1709960400000,146.98,148.4,146.36,148.09,176110.58
1709964000000,148.09,149.15,147.98,148.81,200469.92
1709967600000,148.8,149.08,148.05,148.33,143179.3
1709971200000,148.34,148.75,147.06,147.27,147660.31
1709974800000,147.28,148.52,146.64,147.11,169697.0
1709978400000,147.11,147.41,145.0,146.79,207509.65
1709982000000,146.78,147.19,146.06,146.82,79499.56
1709985600000,146.83,146.87,145.0,146.01,144305.95
1709989200000,146.02,146.58,145.43,146.13,142867.9
1709992800000,146.12,146.81,145.5,146.23,149880.9
1709996400000,146.23,147.25,145.88,147.0,101410.43
1710000000000,147.0,147.22,145.2,145.47,192677.19
1710003600000,145.47,145.72,143.54,145.02,316380.18
1710007200000,145.02,145.8,144.6,144.98,163780.53
1710010800000,144.97,145.79,144.93,145.34,80486.05
1710014400000,145.34,146.16,145.34,145.84,92325.88
1710018000000,145.84,146.1,145.24,145.98,69660.66
1710021600000,145.98,146.7,144.93,144.94,71731.66
1710025200000,144.94,145.08,144.0,144.29,124659.47
1710028800000,144.3,146.17,143.8,145.72,186408.89
1710032400000,145.72,147.14,145.35,147.02,216495.91
1710036000000,147.02,148.31,146.62,147.49,201263.57
1710039600000,147.49,147.61,146.22,146.71,119641.33
1710043200000,146.7,147.26,146.58,146.83,106479.91
1710046800000,146.82,148.14,146.72,147.53,103219.07
1710050400000,147.53,147.79,146.9,147.2,96345.41
1710054000000,147.2,148.5,146.95,148.27,176206.97
1710057600000,148.27,148.49,147.53,147.85,103454.49
1710061200000,147.86,147.92,145.5,146.31,286751.99
1710064800000,146.31,147.66,146.18,146.81,151199.49
1710068400000,146.81,147.0,144.88,145.42,240097.11
1710072000000,145.42,145.86,144.25,145.44,288203.85
1710075600000,145.45,145.46,143.9,144.44,218746.17
1710079200000,144.44,144.75,141.36,143.98,458393.23
1710082800000,143.99,144.0,141.78,142.91,284411.53
1710086400000,142.91,145.11,142.78,144.07,243046.77
1710090000000,144.08,145.24,143.15,144.34,140421.16
1710093600000,144.33,145.09,143.77,144.65,106803.93
1710097200000,144.65,145.32,144.16,145.11,88406.73
1710100800000,145.1,145.3,144.16,144.9,78292.45
1710104400000,144.89,145.04,143.58,143.72,59236.4
1710108000000,143.72,143.8,140.43,141.83,337262.07
1710111600000,141.83,144.5,141.77,144.39,198730.82
1710115200000,144.39,144.5,136.49,140.28,523403.07
1710118800000,140.28,141.25,137.1,138.59,713482.83
1710122400000,138.59,139.43,137.69,139.04,340274.9
1710126000000,139.03,141.53,138.92,141.17,245456.37
1710129600000,141.16,141.68,140.15,140.45,118512.96
1710133200000,140.44,141.98,140.36,140.77,172735.23
1710136800000,140.77,143.56,139.54,143.48,190633.15
1710140400000,143.48,148.33,143.23,147.85,883506.96
1710144000000,147.85,150.2,147.73,149.03,709525.23
1710147600000,149.02,149.7,148.4,148.95,275712.48
1710151200000,148.94,149.0,147.97,148.45,285374.58
1710154800000,148.46,149.79,147.5,148.26,377617.97
1710158400000,148.27,150.0,147.86,149.06,316491.65
1710162000000,149.05,149.18,146.26,146.78,372424.73
1710165600000,146.78,150.07,146.72,147.13,372117.52
1710169200000,147.13,148.64,145.58,147.06,407050.12
1710172800000,147.06,147.88,145.76,147.01,408583.89
1710176400000,147.01,147.42,145.94,147.12,202399.43
1710180000000,147.11,148.31,146.81,147.32,177479.76
1710183600000,147.33,147.57,146.37,146.67,149273.42
1710187200000,146.67,147.39,146.48,147.35,104554.36
1710190800000,147.35,148.77,146.83,148.41,146577.9
1710194400000,148.42,148.42,147.46,147.86,106845.16
1710198000000,147.86,149.29,147.64,148.83,143350.68
1710201600000,148.83,150.0,147.19,147.24,265916.95
1710205200000,147.22,148.9,147.12,148.8,124009.68
1710208800000,148.81,152.0,148.45,151.12,369731.4
1710212400000,151.11,155.0,150.63,150.9,769653.94
1710216000000,150.91,154.54,149.36,153.82,503633.24
1710219600000,153.82,154.4,152.42,154.13,219150.49
1710223200000,154.12,154.37,150.96,153.5,427557.02
1710226800000,153.5,153.82,151.57,151.86,225815.06
1710230400000,151.86,152.55,147.9,149.92,455692.72
1710234000000,149.92,153.19,149.87,151.66,267321.91
1710237600000,151.65,152.28,150.09,150.64,215105.35
1710241200000,150.63,152.27,150.34,150.45,205897.42
1710244800000,150.45,152.0,148.05,151.34,473072.84
1710248400000,151.33,152.0,149.27,150.38,340275.4
1710252000000,150.39,151.97,148.14,149.09,519068.06
1710255600000,149.09,151.25,147.23,150.22,515132.07
1710259200000,150.23,150.95,146.1,146.26,620988.7
1710262800000,146.25,147.54,141.5,147.53,1067443.5
1710266400000,147.54,150.18,146.88,149.35,361784.47
1710270000000,149.36,150.03,148.61,149.88,146723.21
1710273600000,149.87,150.03,147.54,148.35,248547.71
1710277200000,148.35,148.67,146.97,147.32,191482.23
1710280800000,147.31,148.7,146.95,148.36,119663.28
1710284400000,148.36,151.29,147.92,151.05,276871.35
1710288000000,151.06,151.64,149.36,149.47,195401.17
1710291600000,149.47,151.07,148.92,150.4,158702.93
1710295200000,150.39,150.57,149.28,149.79,160313.98
1710298800000,149.79,150.0,148.71,149.28,154056.57
1710302400000,149.28,150.09,148.74,150.05,130030.05
1710306000000,150.05,153.0,149.51,151.68,351225.33
1710309600000,151.69,152.91,151.5,152.41,216167.31
1710313200000,152.41,152.92,150.17,150.74,319878.04
1710316800000,150.74,152.64,150.45,152.33,211567.2
1710320400000,152.32,153.12,151.43,151.97,208104.75
1710324000000,151.97,152.71,151.12,152.68,199215.2
1710327600000,152.67,154.69,152.64,153.73,313214.96
1710331200000,153.74,154.37,152.54,152.83,240356.11
1710334800000,152.82,153.6,149.61,151.38,440843.78
1710338400000,151.38,155.28,150.85,155.17,536010.63
1710342000000,155.17,159.49,154.0,157.25,1156246.98
1710345600000,157.25,158.46,156.59,158.17,376292.61
1710349200000,158.16,159.6,157.53,159.05,400921.78
1710352800000,159.06,161.7,158.49,161.06,365853.59
1710356400000,161.07,161.89,159.6,161.44,288507.02
1710360000000,161.44,161.44,159.48,159.92,277152.51
1710363600000,159.93,166.73,159.6,165.76,442339.73
1710367200000,165.76,166.24,163.1,163.46,309772.61
1710370800000,163.46,164.16,162.94,163.9,175111.11
1710374400000,163.9,169.28,163.09,167.76,631508.86
1710378000000,167.75,168.95,165.11,166.34,418140.02
1710381600000,166.33,166.37,164.87,164.96,189376.38
1710385200000,164.96,167.51,164.84,167.45,266622.82
1710388800000,167.45,167.61,165.65,166.47,233056.92
1710392400000,166.47,168.75,165.2,166.6,291114.06
1710396000000,166.59,170.0,166.18,169.04,260280.8
1710399600000,169.05,169.93,167.94,168.31,178901.49
1710403200000,168.3,169.44,168.14,169.13,161263.81
1710406800000,169.13,174.07,168.92,172.41,613529.89
1710410400000,172.41,173.97,172.06,173.29,334170.21
1710414000000,173.3,173.65,169.39,173.09,416814.8
1710417600000,173.1,173.37,170.15,172.13,309456.84
1710421200000,172.14,172.71,164.0,166.35,738601.78
1710424800000,166.35,170.37,165.46,168.63,618946.29
1710428400000,168.63,170.48,164.3,167.64,799124.88
1710432000000,167.64,170.2,163.75,169.47,742343.29
1710435600000,169.46,170.2,165.35,166.64,380863.62
1710439200000,166.65,168.16,162.15,165.12,432624.92
1710442800000,165.09,165.25,159.2,162.42,741026.63
1710446400000,162.42,169.24,161.99,168.35,424419.14
1710450000000,168.35,170.2,167.38,169.0,217849.46
1710453600000,169.0,173.6,168.97,172.92,421945.64
1710457200000,172.92,178.5,172.47,176.65,601603.31
1710460800000,176.65,180.01,176.53,179.56,638905.07
1710464400000,179.56,186.77,179.0,183.9,937554.16
1710468000000,183.89,185.66,175.0,179.45,1356721.39
1710471600000,179.46,182.33,170.0,176.02,1192189.52
1710475200000,176.02,177.61,171.36,173.25,710447.3
1710478800000,173.25,178.98,173.14,174.18,901410.85
1710482400000,174.18,182.03,173.19,179.22,805450.26
1710486000000,179.22,179.73,174.2,176.07,615808.35
1710489600000,176.07,177.22,166.89,167.22,831792.88
1710493200000,167.21,174.09,164.5,173.08,1241375.99
1710496800000,173.07,173.16,169.65,169.8,472090.62
1710500400000,169.79,170.89,166.04,170.0,623762.56
1710504000000,170.0,173.43,168.12,172.09,505170.96
1710507600000,172.08,184.36,171.7,182.2,1148510.11
1710511200000,182.18,183.21,178.8,182.27,741058.92
1710514800000,182.27,184.81,181.01,181.84,664741.21
1710518400000,181.85,183.98,178.18,181.21,599513.46
1710522000000,181.21,182.95,179.06,181.49,371112.11
1710525600000,181.48,188.24,180.19,186.69,580058.99
1710529200000,186.69,188.98,181.8,183.32,661795.55
1710532800000,183.28,183.39,175.25,176.84,680984.05
1710536400000,176.85,180.02,176.14,179.36,379493.74
1710540000000,179.35,184.28,178.58,184.14,375858.06
1710543600000,184.14,185.6,181.77,183.95,449155.49
1710547200000,183.95,184.62,180.41,181.14,348053.16
1710550800000,181.13,186.82,180.49,185.37,354340.13
1710554400000,185.36,186.27,183.46,186.21,320672.89
1710558000000,186.2,189.11,185.4,187.62,407992.95
1710561600000,187.61,189.95,186.24,187.93,362995.89
1710565200000,187.92,193.0,185.24,192.23,741483.12
1710568800000,192.23,192.34,188.14,189.45,407602.23
1710572400000,189.44,193.76,189.39,192.94,486074.33
1710576000000,192.93,194.16,191.29,191.65,390853.01
1710579600000,191.64,194.8,191.4,194.22,398116.16
1710583200000,194.22,197.95,193.3,195.88,693496.51
1710586800000,195.88,196.57,190.51,192.68,676838.06
1710590400000,192.67,192.78,188.41,190.92,635670.31
1710594000000,190.96,194.15,188.5,188.88,619114.13
1710597600000,188.87,191.29,187.71,190.53,476356.34
1710601200000,190.52,196.04,189.73,195.08,510644.42
1710604800000,195.09,195.65,191.16,192.78,418905.67
1710608400000,192.78,193.22,183.04,188.37,804071.12
1710612000000,188.37,189.16,181.0,183.12,876738.34
1710615600000,183.13,186.26,178.61,180.08,654289.93
1710619200000,180.08,185.91,177.01,183.03,615281.29
1710622800000,183.03,184.62,177.35,180.41,590223.59
1710626400000,180.41,183.74,177.68,181.01,444531.34
1710630000000,181.01,184.75,176.78,182.05,782713.09
1710633600000,182.05,189.39,181.75,182.39,897241.35
1710637200000,182.4,186.95,182.4,186.94,478171.86
1710640800000,186.95,188.0,184.1,187.5,361030.8
1710644400000,187.5,187.94,183.74,186.5,305866.2
1710648000000,186.5,186.85,182.49,183.76,391347.98
1710651600000,183.75,188.02,182.76,187.96,424309.59
1710655200000,187.97,188.8,182.84,182.91,491533.09
1710658800000,182.91,184.53,178.55,181.86,774369.93
1710662400000,181.85,187.99,179.8,186.69,594906.65
1710666000000,186.69,187.75,184.92,185.87,281359.48
1710669600000,185.87,193.62,185.85,193.29,642557.85
1710673200000,193.28,193.82,191.46,191.94,344034.12
1710676800000,191.93,194.5,188.45,189.72,527844.45
1710680400000,189.71,193.22,189.06,193.21,344086.94
1710684000000,193.21,193.22,190.42,192.54,314444.83
1710687600000,192.53,196.0,191.5,195.6,359334.95
1710691200000,195.6,196.27,192.25,193.08,263188.79
1710694800000,193.07,196.06,192.51,195.96,220468.3
1710698400000,195.97,198.27,194.73,195.29,424785.42
1710702000000,195.29,196.54,194.79,195.7,161536.25
1710705600000,195.69,198.0,195.52,196.67,240538.96
1710709200000,196.67,198.5,196.11,196.57,278789.46
1710712800000,196.58,205.2,196.29,201.15,856440.55
1710716400000,201.15,204.51,201.07,201.86,546349.26
1710720000000,201.85,202.09,195.64,195.84,585351.34
1710723600000,195.83,200.06,193.8,199.04,446396.94
1710727200000,199.04,204.05,198.15,202.9,355925.15
1710730800000,202.89,205.49,202.82,203.93,407208.49
1710734400000,203.93,204.99,200.85,203.0,334802.88
1710738000000,202.99,204.68,201.62,203.48,260883.72
1710741600000,203.47,203.71,201.09,201.24,220142.56
1710745200000,201.24,203.72,200.0,203.22,390787.12
1710748800000,203.23,203.83,197.9,202.66,611361.29
1710752400000,202.65,208.0,200.0,207.02,945909.67
1710756000000,207.02,210.18,206.23,208.93,911574.98
1710759600000,208.92,208.96,205.72,208.08,566407.13
1710763200000,208.09,209.2,205.83,209.09,410787.94
1710766800000,209.1,209.4,203.5,204.72,658797.49
1710770400000,204.72,205.51,199.63,201.78,683200.86
1710774000000,201.78,204.05,198.37,203.81,659848.96
1710777600000,203.8,206.28,197.91,199.6,539962.86
1710781200000,199.59,200.56,195.41,197.66,803538.72
1710784800000,197.67,200.28,196.7,199.13,290868.54
1710788400000,199.14,201.29,197.62,198.35,300231.69
1710792000000,198.35,202.16,198.28,200.25,240236.95
1710795600000,200.25,205.97,200.0,201.79,299411.07
1710799200000,201.79,202.3,196.77,198.15,311298.81
1710802800000,198.16,200.28,195.36,195.92,348800.92
1710806400000,195.92,198.68,193.2,193.8,452051.85
1710810000000,193.8,193.96,186.06,187.93,1052290.22
1710813600000,187.93,189.74,182.0,183.66,769990.01
1710817200000,183.64,186.0,180.11,184.21,746932.05
1710820800000,184.21,189.16,183.42,186.5,647035.67
1710824400000,186.5,189.08,182.86,185.53,654949.43
1710828000000,185.53,186.32,181.69,184.36,475995.79
1710831600000,184.36,187.0,179.0,186.14,738355.19
1710835200000,186.14,186.2,175.44,175.99,866826.67
1710838800000,175.97,180.01,170.0,179.48,1156291.94
1710842400000,179.49,179.52,172.5,175.49,621282.83
1710846000000,175.48,178.9,170.82,177.84,747702.9
1710849600000,177.84,185.9,177.25,183.09,1088315.41
1710853200000,183.1,183.81,179.86,181.75,498009.74
1710856800000,181.74,181.76,177.0,179.06,553722.05
1710860400000,179.05,184.78,174.54,182.98,843499.07
1710864000000,182.98,185.0,180.98,183.99,890203.79
1710867600000,184.0,186.36,181.2,183.28,537375.68
1710871200000,183.28,183.35,180.15,181.25,400478.46
1710874800000,181.25,183.76,180.0,181.47,335038.98
1710878400000,181.47,181.98,174.36,174.99,617589.81
1710882000000,174.98,175.72,171.67,172.73,573731.3
1710885600000,172.73,173.44,166.0,169.25,914611.32
1710889200000,169.27,172.0,166.75,169.82,753018.71
1710892800000,169.82,176.65,169.56,176.15,715346.48
1710896400000,176.14,176.15,170.21,171.75,532364.8
1710900000000,171.76,175.15,171.06,174.1,291523.07
1710903600000,174.1,177.03,169.29,169.84,473064.47
1710907200000,169.85,171.52,166.24,167.37,598454.33
1710910800000,167.37,168.12,162.45,166.05,652312.6
1710914400000,166.05,168.68,165.29,167.81,382050.59
1710918000000,167.82,174.31,167.47,173.36,529294.88
1710921600000,173.35,174.97,170.97,171.01,421779.17
1710925200000,171.0,173.0,170.66,171.33,289566.91
1710928800000,171.33,172.15,169.39,171.55,383415.31
1710932400000,171.54,175.3,170.43,172.06,378625.29
1710936000000,172.05,177.01,170.91,175.0,685009.67
1710939600000,174.99,175.08,171.56,172.04,368553.06
1710943200000,172.03,175.89,171.56,174.92,392126.3
1710946800000,174.91,176.37,170.01,170.53,478448.75
1710950400000,170.54,172.33,165.51,167.88,687301.57
1710954000000,167.89,173.9,166.76,172.07,493346.2
1710957600000,172.07,184.58,172.07,183.83,867134.25
1710961200000,183.83,184.99,181.17,182.54,828456.13
1710964800000,182.55,188.83,181.71,186.57,695791.85
1710968400000,186.58,189.93,185.38,189.92,359214.68
1710972000000,189.92,193.19,188.77,189.92,512014.21
1710975600000,189.91,193.16,189.06,191.77,350590.11
1710979200000,191.76,195.68,189.3,192.97,491726.06
1710982800000,192.97,194.17,190.7,191.52,276994.23
1710986400000,191.52,193.1,191.03,191.92,199494.18
1710990000000,191.93,194.57,189.48,190.28,398258.96
1710993600000,190.28,191.44,187.0,188.51,411701.43
1710997200000,188.51,189.64,184.75,189.02,413616.84
1711000800000,189.03,192.31,188.71,190.38,312443.25
1711004400000,190.38,191.68,188.2,188.55,264506.89
1711008000000,188.56,191.6,187.84,187.91,375503.7
1711011600000,187.91,189.72,185.01,187.61,302002.53
1711015200000,187.61,189.9,186.98,189.11,198395.56
1711018800000,189.11,191.06,188.13,189.13,250168.87
1711022400000,189.13,191.25,189.08,189.51,280151.17
1711026000000,189.51,191.43,187.15,187.26,342409.6
1711029600000,187.25,190.65,186.57,187.86,299717.32
1711033200000,187.86,188.18,183.8,185.32,520422.76
1711036800000,185.32,187.32,183.33,186.42,282266.68
1711040400000,186.42,187.95,180.07,181.08,548710.91
1711044000000,181.08,181.82,177.19,178.51,538754.55
1711047600000,178.51,179.37,177.03,177.91,346267.0
1711051200000,177.91,182.08,175.84,179.54,437048.25
1711054800000,179.54,180.0,177.38,179.79,170516.06
1711058400000,179.79,181.47,178.19,178.31,266391.81
1711062000000,178.31,179.96,178.23,179.46,136847.95
1711065600000,179.46,181.95,177.78,179.0,305114.34
1711069200000,178.99,179.71,174.18,174.47,335404.67
1711072800000,174.47,176.19,173.94,175.99,201081.42
1711076400000,175.98,179.8,175.96,179.06,303223.8
1711080000000,179.07,179.96,177.11,179.21,237133.79
1711083600000,179.21,180.22,177.66,179.64,206973.98
1711087200000,179.64,180.89,178.75,180.42,236977.91
1711090800000,180.42,180.43,178.28,179.08,189910.29
1711094400000,179.07,180.2,176.65,177.23,197768.63
1711098000000,177.23,178.21,175.78,176.2,227992.26
1711101600000,176.2,176.81,174.1,174.52,279723.0
1711105200000,174.53,175.2,171.62,172.05,315022.63
1711108800000,172.05,173.99,171.22,172.94,298309.57
